,date,L,UV,TK,TS
1717,2023-06-27 22:17:00+03:00,138.0,0.2,16.32,17.96
1718,2023-06-27 22:27:00+03:00,88.0,0.1,15.6,17.45
1719,2023-06-27 22:37:00+03:00,54.0,0.1,15.02,16.93
1720,2023-06-27 22:47:00+03:00,28.0,0.1,14.56,16.53
1721,2023-06-27 22:57:00+03:00,16.0,0.1,14.39,16.57
1722,2023-06-27 23:07:00+03:00,8.0,0.1,14.33,16.66
1723,2023-06-27 23:17:00+03:00,2.0,0.1,14.28,16.66
1724,2023-06-27 23:27:00+03:00,2.0,0.0,14.58,16.8
1725,2023-06-27 23:37:00+03:00,2.0,0.0,14.86,16.85
1726,2023-06-27 23:47:00+03:00,0.0,0.0,15.3,17.25
1727,2023-06-27 23:57:00+03:00,0.0,0.0,15.5,17.49
1728,2023-06-28 00:07:00+03:00,0.0,0.0,15.63,17.33
1729,2023-06-28 00:17:00+03:00,0.0,0.0,15.35,16.88
1730,2023-06-28 00:27:00+03:00,0.0,0.0,15.3,16.75
1731,2023-06-28 00:37:00+03:00,0.0,0.0,14.79,16.5
1732,2023-06-28 00:47:00+03:00,0.0,0.0,14.66,16.29
1733,2023-06-28 00:57:00+03:00,0.0,0.0,14.52,16.21
1734,2023-06-28 01:07:00+03:00,0.0,0.0,14.5,16.51
1735,2023-06-28 01:17:00+03:00,0.0,0.0,14.49,16.52
1736,2023-06-28 01:27:00+03:00,0.0,0.0,14.24,16.21
1737,2023-06-28 01:37:00+03:00,0.0,0.0,13.86,15.6
1738,2023-06-28 01:47:00+03:00,0.0,0.0,13.6,15.52
1739,2023-06-28 01:57:00+03:00,0.0,0.0,13.07,14.87
1740,2023-06-28 02:07:00+03:00,0.0,0.0,12.5,14.27
1741,2023-06-28 02:17:00+03:00,0.0,0.0,12.19,13.88
1742,2023-06-28 02:27:00+03:00,2.0,0.0,12.13,13.85
1743,2023-06-28 02:37:00+03:00,2.0,0.0,12.93,14.65
1744,2023-06-28 02:47:00+03:00,8.0,0.0,12.85,14.71
1745,2023-06-28 02:57:00+03:00,12.0,0.0,12.77,14.8
1746,2023-06-28 03:07:00+03:00,22.0,0.0,12.62,14.76
1747,2023-06-28 03:17:00+03:00,40.0,0.0,13.04,14.6
1748,2023-06-28 03:27:00+03:00,66.0,0.0,13.02,14.47
1749,2023-06-28 03:37:00+03:00,104.0,0.1,12.96,14.39
1750,2023-06-28 03:47:00+03:00,158.0,0.2,13.03,14.25
1751,2023-06-28 03:57:00+03:00,238.0,0.3,12.89,14.25
1752,2023-06-28 04:07:00+03:00,2672.0,0.4,13.08,14.34
1753,2023-06-28 04:17:00+03:00,454.0,0.6,13.38,14.41
1754,2023-06-28 04:27:00+03:00,570.0,0.7,13.33,14.3
1755,2023-06-28 04:37:00+03:00,688.0,0.9,13.5,14.55
1756,2023-06-28 04:47:00+03:00,806.0,1.0,13.8,14.71
1757,2023-06-28 04:57:00+03:00,926.0,1.2,14.15,14.92
1758,2023-06-28 05:07:00+03:00,1064.0,1.4,14.4,15.0
1759,2023-06-28 05:17:00+03:00,1180.0,1.6,14.63,15.22
1760,2023-06-28 05:27:00+03:00,1296.0,1.7,14.78,15.31
1761,2023-06-28 05:37:00+03:00,1394.0,1.9,14.98,15.53
1762,2023-06-28 05:47:00+03:00,1496.0,2.1,15.24,15.6
1763,2023-06-28 05:57:00+03:00,1796.0,2.3,16.08,16.03
1764,2023-06-28 06:07:00+03:00,2222.0,2.8,19.64,17.17
1765,2023-06-28 06:17:00+03:00,3364.0,3.5,19.53,17.53
1766,2023-06-28 06:27:00+03:00,3732.0,3.8,21.96,18.57
1767,2023-06-28 06:37:00+03:00,4238.0,4.3,25.75,19.79
1768,2023-06-28 06:47:00+03:00,4722.0,4.8,27.13,20.02
1769,2023-06-28 06:57:00+03:00,5252.0,5.4,28.81,21.24
1770,2023-06-28 07:07:00+03:00,5806.0,5.9,30.29,22.11
1771,2023-06-28 07:17:00+03:00,6266.0,6.4,30.33,21.67
1772,2023-06-28 07:27:00+03:00,6082.0,6.5,30.24,21.75
1773,2023-06-28 07:37:00+03:00,6682.0,7.0,29.83,21.96
1774,2023-06-28 07:47:00+03:00,7788.0,8.3,30.89,22.29
1775,2023-06-28 07:57:00+03:00,8248.0,9.0,32.37,23.07
1776,2023-06-28 08:07:00+03:00,8662.0,9.6,31.63,22.42
1777,2023-06-28 08:17:00+03:00,9170.0,10.4,32.44,23.31
1778,2023-06-28 08:27:00+03:00,9630.0,11.0,33.09,23.71
1779,2023-06-28 08:37:00+03:00,10184.0,11.9,33.58,24.06
1780,2023-06-28 08:47:00+03:00,10736.0,12.7,33.22,23.83
1781,2023-06-28 08:57:00+03:00,11336.0,13.8,34.57,24.89
1782,2023-06-28 09:07:00+03:00,8802.0,11.4,34.49,25.14
1783,2023-06-28 09:17:00+03:00,9768.0,12.3,32.75,24.72
1784,2023-06-28 09:27:00+03:00,12718.0,16.4,33.43,24.81
1785,2023-06-28 09:37:00+03:00,13456.0,17.6,34.54,25.42
1786,2023-06-28 09:47:00+03:00,10322.0,14.0,34.18,25.55
1787,2023-06-28 09:57:00+03:00,12534.0,17.2,35.07,26.36
1788,2023-06-28 10:07:00+03:00,13824.0,18.9,35.02,26.07
1789,2023-06-28 10:17:00+03:00,14470.0,20.3,35.25,25.91
1790,2023-06-28 10:27:00+03:00,15114.0,21.4,35.12,25.92
1791,2023-06-28 10:37:00+03:00,15206.0,22.0,35.61,26.52
1792,2023-06-28 10:47:00+03:00,15668.0,22.9,35.82,26.41
1793,2023-06-28 10:57:00+03:00,16128.0,24.1,36.89,27.22
1794,2023-06-28 11:07:00+03:00,16958.0,25.4,36.67,27.15
1795,2023-06-28 11:17:00+03:00,16590.0,25.1,37.75,27.96
1796,2023-06-28 11:27:00+03:00,7096.0,11.1,36.32,27.07
1797,2023-06-28 11:37:00+03:00,15300.0,23.7,34.03,27.08
1798,2023-06-28 11:47:00+03:00,8616.0,13.3,33.58,26.87
1799,2023-06-28 11:57:00+03:00,19078.0,28.9,34.07,27.64
1800,2023-06-28 12:07:00+03:00,21198.0,34.6,37.06,27.65
1801,2023-06-28 12:17:00+03:00,18432.0,29.1,35.6,25.37
1802,2023-06-28 12:27:00+03:00,18802.0,30.0,32.39,24.23
1803,2023-06-28 12:37:00+03:00,16406.0,32.2,33.52,25.32
1804,2023-06-28 12:47:00+03:00,18064.0,31.0,34.13,25.73
1805,2023-06-28 12:57:00+03:00,16958.0,29.3,33.9,25.91
1806,2023-06-28 13:07:00+03:00,16866.0,29.8,33.67,26.48
1807,2023-06-28 13:17:00+03:00,16498.0,29.8,34.1,26.93
1808,2023-06-28 13:27:00+03:00,16406.0,29.7,32.49,26.39
1809,2023-06-28 13:37:00+03:00,16036.0,29.4,33.23,26.64
1810,2023-06-28 13:47:00+03:00,15114.0,8.1,31.54,26.32
1811,2023-06-28 13:57:00+03:00,4308.0,7.7,30.03,25.71
1812,2023-06-28 14:07:00+03:00,15576.0,28.7,31.65,26.25
1813,2023-06-28 14:17:00+03:00,16128.0,30.3,33.57,26.85
1814,2023-06-28 14:27:00+03:00,15206.0,14.5,32.82,26.88
1815,2023-06-28 14:37:00+03:00,14838.0,27.6,34.66,27.69
1816,2023-06-28 14:47:00+03:00,14100.0,27.0,35.67,28.42
1817,2023-06-28 14:57:00+03:00,14470.0,27.2,35.07,28.21
1818,2023-06-28 15:07:00+03:00,11980.0,22.8,34.39,27.84
1819,2023-06-28 15:17:00+03:00,11198.0,20.3,34.4,27.42
1820,2023-06-28 15:27:00+03:00,10690.0,19.6,34.17,27.65
1821,2023-06-28 15:37:00+03:00,10922.0,20.2,34.67,28.03
1822,2023-06-28 15:47:00+03:00,11106.0,20.1,34.97,28.05
1823,2023-06-28 15:57:00+03:00,10644.0,19.2,35.39,27.92
1824,2023-06-28 16:07:00+03:00,10968.0,19.4,35.01,27.75
1825,2023-06-28 16:17:00+03:00,11290.0,20.9,35.56,27.68
1826,2023-06-28 16:27:00+03:00,12350.0,23.4,36.81,28.77
1827,2023-06-28 16:37:00+03:00,9078.0,16.8,36.53,28.71
1828,2023-06-28 16:47:00+03:00,7142.0,12.8,33.69,27.09
1829,2023-06-28 16:57:00+03:00,5782.0,9.5,31.49,26.13
1830,2023-06-28 17:07:00+03:00,6082.0,9.7,30.5,25.75
1831,2023-06-28 17:17:00+03:00,6450.0,10.3,30.54,25.61
1832,2023-06-28 17:27:00+03:00,6404.0,10.0,30.29,25.5
1833,2023-06-28 17:37:00+03:00,6266.0,10.0,30.08,25.47
1834,2023-06-28 17:47:00+03:00,5852.0,9.6,30.6,25.79
1835,2023-06-28 17:57:00+03:00,5506.0,9.3,30.75,25.92
1836,2023-06-28 18:07:00+03:00,5852.0,9.9,30.47,25.37
1837,2023-06-28 18:17:00+03:00,6174.0,10.6,31.25,25.81
1838,2023-06-28 18:27:00+03:00,5944.0,10.5,31.25,25.5
1839,2023-06-28 18:37:00+03:00,5874.0,10.3,31.67,25.77
1840,2023-06-28 18:47:00+03:00,4330.0,7.7,30.82,25.45
1841,2023-06-28 18:57:00+03:00,3294.0,5.5,28.5,24.3
1842,2023-06-28 19:07:00+03:00,3616.0,5.8,27.57,24.2
1843,2023-06-28 19:17:00+03:00,3364.0,5.4,27.94,24.19
1844,2023-06-28 19:27:00+03:00,3018.0,4.7,26.96,23.69
1845,2023-06-28 19:37:00+03:00,2142.0,3.3,25.67,23.11
1846,2023-06-28 19:47:00+03:00,1566.0,2.3,24.64,22.84
1847,2023-06-28 19:57:00+03:00,1496.0,2.4,23.55,22.29
1848,2023-06-28 20:07:00+03:00,1140.0,1.9,22.79,22.15
1849,2023-06-28 20:17:00+03:00,1094.0,1.8,22.15,21.66
1850,2023-06-28 20:27:00+03:00,1002.0,1.7,21.39,21.28
1851,2023-06-28 20:37:00+03:00,868.0,1.4,20.59,20.96
1852,2023-06-28 20:47:00+03:00,788.0,1.3,19.75,20.18
1853,2023-06-28 20:57:00+03:00,5484.0,1.1,19.25,19.75
1854,2023-06-28 21:07:00+03:00,642.0,1.0,18.6,19.19
1855,2023-06-28 21:17:00+03:00,596.0,0.9,17.99,19.01
1856,2023-06-28 21:27:00+03:00,550.0,0.8,17.36,18.51
1857,2023-06-28 21:37:00+03:00,482.0,0.7,16.96,18.2
1858,2023-06-28 21:47:00+03:00,400.0,0.6,17.39,18.35
1859,2023-06-28 21:57:00+03:00,302.0,0.4,17.71,18.8
1860,2023-06-28 22:07:00+03:00,1728.0,0.3,17.64,18.75
1861,2023-06-28 22:17:00+03:00,144.0,0.2,17.51,18.52
1862,2023-06-28 22:27:00+03:00,82.0,0.1,17.25,18.25
1863,2023-06-28 22:37:00+03:00,46.0,0.1,16.84,18.04
1864,2023-06-28 22:47:00+03:00,24.0,0.1,16.18,17.64
1865,2023-06-28 22:57:00+03:00,14.0,0.1,15.6,17.04
1866,2023-06-28 23:07:00+03:00,8.0,0.1,14.93,16.53
1867,2023-06-28 23:17:00+03:00,2.0,0.1,14.34,16.03
1868,2023-06-28 23:27:00+03:00,2.0,0.1,14.13,15.97
1869,2023-06-28 23:37:00+03:00,2.0,0.1,14.27,16.21
1870,2023-06-28 23:47:00+03:00,0.0,0.1,14.49,15.82
1871,2023-06-28 23:57:00+03:00,0.0,0.1,14.45,15.74
1872,2023-06-29 00:07:00+03:00,0.0,0.1,14.15,15.57
1873,2023-06-29 00:17:00+03:00,0.0,0.1,14.1,15.42
1874,2023-06-29 00:27:00+03:00,0.0,0.1,14.18,15.33
1875,2023-06-29 00:37:00+03:00,0.0,0.1,14.58,15.45
1876,2023-06-29 00:47:00+03:00,0.0,0.1,14.87,15.57
1877,2023-06-29 00:57:00+03:00,0.0,0.1,15.41,16.1
1878,2023-06-29 01:07:00+03:00,0.0,0.1,16.36,17.46
1879,2023-06-29 01:17:00+03:00,0.0,0.1,17.09,18.16
1880,2023-06-29 01:27:00+03:00,0.0,0.1,17.56,18.5
1881,2023-06-29 01:37:00+03:00,0.0,0.1,17.93,18.73
1882,2023-06-29 01:47:00+03:00,0.0,0.1,18.14,18.83
1883,2023-06-29 01:57:00+03:00,0.0,0.1,18.14,18.81
1884,2023-06-29 02:07:00+03:00,0.0,0.1,18.23,18.89
1885,2023-06-29 02:17:00+03:00,0.0,0.1,18.25,18.96
1886,2023-06-29 02:27:00+03:00,0.0,0.1,18.15,18.84
1887,2023-06-29 02:37:00+03:00,0.0,0.1,18.33,18.85
1888,2023-06-29 02:47:00+03:00,2.0,0.1,18.45,18.81
1889,2023-06-29 02:57:00+03:00,2.0,0.1,18.51,18.83
1890,2023-06-29 03:07:00+03:00,8.0,0.1,18.26,18.39
1891,2023-06-29 03:17:00+03:00,22.0,0.1,17.93,18.05
1892,2023-06-29 03:27:00+03:00,60.0,0.1,17.41,17.6
1893,2023-06-29 03:37:00+03:00,106.0,0.1,16.84,17.33
1894,2023-06-29 03:47:00+03:00,1284.0,0.2,16.43,17.36
1895,2023-06-29 03:57:00+03:00,264.0,0.4,16.23,17.26
1896,2023-06-29 04:07:00+03:00,390.0,0.5,16.33,17.03
1897,2023-06-29 04:17:00+03:00,500.0,0.7,16.44,16.68
1898,2023-06-29 04:27:00+03:00,618.0,0.8,16.7,16.72
1899,2023-06-29 04:37:00+03:00,788.0,1.0,17.03,16.96
1900,2023-06-29 04:47:00+03:00,990.0,1.3,17.29,16.98
1901,2023-06-29 04:57:00+03:00,1168.0,1.6,17.54,16.96
1902,2023-06-29 05:07:00+03:00,1336.0,1.8,17.68,17.03
1903,2023-06-29 05:17:00+03:00,1636.0,2.2,18.17,17.17
1904,2023-06-29 05:27:00+03:00,1796.0,2.4,18.6,17.48
1905,2023-06-29 05:37:00+03:00,2072.0,2.7,19.12,17.71
1906,2023-06-29 05:47:00+03:00,2464.0,3.2,19.76,17.92
1907,2023-06-29 05:57:00+03:00,2706.0,3.6,20.21,18.1
1908,2023-06-29 06:07:00+03:00,2788.0,3.8,20.53,18.25
1909,2023-06-29 06:17:00+03:00,3364.0,4.3,21.31,18.52
1910,2023-06-29 06:27:00+03:00,3778.0,4.9,22.25,18.87
1911,2023-06-29 06:37:00+03:00,4954.0,5.9,23.23,19.21
1912,2023-06-29 06:47:00+03:00,7142.0,7.9,28.67,20.67
1913,2023-06-29 06:57:00+03:00,5530.0,6.6,29.85,21.15
1914,2023-06-29 07:07:00+03:00,5898.0,6.3,29.48,21.46
1915,2023-06-29 07:17:00+03:00,3318.0,5.1,29.89,21.7
1916,2023-06-29 07:27:00+03:00,5068.0,5.8,28.82,21.95
1917,2023-06-29 07:37:00+03:00,7464.0,8.0,30.05,22.54
1918,2023-06-29 07:47:00+03:00,7602.0,8.3,30.0,22.4
1919,2023-06-29 07:57:00+03:00,7972.0,8.8,30.8,22.82
1920,2023-06-29 08:07:00+03:00,8478.0,9.5,31.07,22.89
1921,2023-06-29 08:17:00+03:00,8202.0,10.3,31.82,23.38
1922,2023-06-29 08:27:00+03:00,9354.0,10.8,31.85,23.35
1923,2023-06-29 08:37:00+03:00,9908.0,11.6,31.44,23.4
1924,2023-06-29 08:47:00+03:00,10368.0,12.3,32.03,23.64
1925,2023-06-29 08:57:00+03:00,10874.0,13.1,31.83,23.56
1926,2023-06-29 09:07:00+03:00,10138.0,12.7,32.17,24.19
1927,2023-06-29 09:17:00+03:00,11750.0,14.7,32.82,24.59
1928,2023-06-29 09:27:00+03:00,10922.0,15.5,32.61,24.42
1929,2023-06-29 09:37:00+03:00,10968.0,14.6,32.44,24.66
1930,2023-06-29 09:47:00+03:00,9446.0,14.2,31.15,24.34
1931,2023-06-29 09:57:00+03:00,14654.0,19.8,32.32,24.93
1932,2023-06-29 10:07:00+03:00,14008.0,19.0,33.08,25.33
1933,2023-06-29 10:17:00+03:00,14286.0,19.8,33.22,25.67
1934,2023-06-29 10:27:00+03:00,14562.0,20.5,33.03,25.64
1935,2023-06-29 10:37:00+03:00,14838.0,21.2,32.12,25.35
1936,2023-06-29 10:47:00+03:00,15114.0,21.9,32.86,25.95
1937,2023-06-29 10:57:00+03:00,15300.0,22.7,33.6,26.28
1938,2023-06-29 11:07:00+03:00,13640.0,23.3,33.1,26.05
1939,2023-06-29 11:17:00+03:00,15852.0,24.2,32.88,26.1
1940,2023-06-29 11:27:00+03:00,3432.0,6.1,32.35,26.17
1941,2023-06-29 11:37:00+03:00,16128.0,25.1,29.38,26.02
1942,2023-06-29 11:47:00+03:00,3432.0,6.2,30.62,26.03
1943,2023-06-29 11:57:00+03:00,16406.0,26.1,28.43,25.89
1944,2023-06-29 12:07:00+03:00,16406.0,26.7,30.4,26.1
1945,2023-06-29 12:17:00+03:00,16406.0,27.2,31.78,26.25
1946,2023-06-29 12:27:00+03:00,16312.0,27.6,32.76,26.9
1947,2023-06-29 12:37:00+03:00,16312.0,27.9,32.16,26.21
1948,2023-06-29 12:47:00+03:00,16312.0,28.2,31.84,26.22
1949,2023-06-29 12:57:00+03:00,16128.0,28.3,32.12,26.2
1950,2023-06-29 13:07:00+03:00,16036.0,28.5,31.45,26.14
1951,2023-06-29 13:17:00+03:00,15944.0,28.5,31.18,25.92
1952,2023-06-29 13:27:00+03:00,15668.0,28.4,31.42,26.37
1953,2023-06-29 13:37:00+03:00,15484.0,28.4,31.73,26.49
1954,2023-06-29 13:47:00+03:00,15206.0,28.4,32.45,26.9
1955,2023-06-29 13:57:00+03:00,14838.0,26.0,31.16,25.88
1956,2023-06-29 14:07:00+03:00,14746.0,28.0,31.36,26.31
1957,2023-06-29 14:17:00+03:00,14378.0,27.7,31.39,26.42
1958,2023-06-29 14:27:00+03:00,14008.0,27.3,31.73,26.73
1959,2023-06-29 14:37:00+03:00,13732.0,26.8,31.29,26.14
1960,2023-06-29 14:47:00+03:00,13364.0,26.3,31.05,26.21
1961,2023-06-29 14:57:00+03:00,12902.0,25.8,31.13,26.27
1962,2023-06-29 15:07:00+03:00,12626.0,25.2,31.03,26.18
1963,2023-06-29 15:17:00+03:00,12074.0,24.5,31.91,26.75
1964,2023-06-29 15:27:00+03:00,11704.0,23.9,32.07,26.82
1965,2023-06-29 15:37:00+03:00,11290.0,23.0,31.61,26.55
1966,2023-06-29 15:47:00+03:00,10828.0,22.1,31.87,26.76
1967,2023-06-29 15:57:00+03:00,10414.0,21.4,31.45,26.21
1968,2023-06-29 16:07:00+03:00,9032.0,20.6,31.29,26.49
1969,2023-06-29 16:17:00+03:00,9584.0,19.8,31.88,26.98
1970,2023-06-29 16:27:00+03:00,9078.0,18.9,32.17,27.21
1971,2023-06-29 16:37:00+03:00,8708.0,18.2,32.57,27.36
1972,2023-06-29 16:47:00+03:00,8294.0,17.3,31.78,26.84
1973,2023-06-29 16:57:00+03:00,7880.0,16.5,31.55,26.64
1974,2023-06-29 17:07:00+03:00,7510.0,15.6,32.0,27.2
1975,2023-06-29 17:17:00+03:00,7142.0,14.8,32.09,27.25
1976,2023-06-29 17:27:00+03:00,6820.0,14.2,32.46,27.26
1977,2023-06-29 17:37:00+03:00,6450.0,13.4,32.32,26.8
1978,2023-06-29 17:47:00+03:00,6728.0,12.9,32.22,26.96
1979,2023-06-29 17:57:00+03:00,4124.0,6.6,29.32,23.92
1980,2023-06-29 18:07:00+03:00,3156.0,5.1,26.09,22.34
1981,2023-06-29 18:17:00+03:00,2476.0,6.7,24.77,21.75
1982,2023-06-29 18:27:00+03:00,4446.0,8.7,24.16,21.94
1983,2023-06-29 18:37:00+03:00,4124.0,8.0,26.67,23.03
1984,2023-06-29 18:47:00+03:00,3824.0,7.4,28.08,23.68
1985,2023-06-29 18:57:00+03:00,3548.0,6.9,29.1,24.2
1986,2023-06-29 19:07:00+03:00,3224.0,6.1,29.08,23.92
1987,2023-06-29 19:17:00+03:00,3018.0,5.6,28.92,24.0
1988,2023-06-29 19:27:00+03:00,2822.0,5.3,29.67,24.46
1989,2023-06-29 19:37:00+03:00,2510.0,4.6,29.74,24.85
1990,2023-06-29 19:47:00+03:00,2280.0,4.1,29.31,24.39
1991,2023-06-29 19:57:00+03:00,2004.0,3.6,29.37,24.4
1992,2023-06-29 20:07:00+03:00,1416.0,2.5,26.09,22.95
1993,2023-06-29 20:17:00+03:00,1002.0,1.7,23.06,21.49
1994,2023-06-29 20:27:00+03:00,950.0,1.6,21.34,20.22
1995,2023-06-29 20:37:00+03:00,914.0,1.4,20.48,19.83
1996,2023-06-29 20:47:00+03:00,898.0,1.4,20.08,19.58
1997,2023-06-29 20:57:00+03:00,846.0,1.3,20.59,19.75
1998,2023-06-29 21:07:00+03:00,6820.0,1.3,19.85,19.13
1999,2023-06-29 21:17:00+03:00,868.0,1.3,19.59,19.35
2000,2023-06-29 21:27:00+03:00,754.0,1.1,19.7,19.64
2001,2023-06-29 21:37:00+03:00,546.0,0.8,19.59,19.65
2002,2023-06-29 21:47:00+03:00,428.0,0.6,19.39,19.54
2003,2023-06-29 21:57:00+03:00,278.0,0.4,19.03,19.59
2004,2023-06-29 22:07:00+03:00,172.0,0.2,18.03,19.18
2005,2023-06-29 22:17:00+03:00,956.0,0.2,17.09,18.42
2006,2023-06-29 22:27:00+03:00,80.0,0.1,16.46,17.88
2007,2023-06-29 22:37:00+03:00,48.0,0.1,15.75,17.42
2008,2023-06-29 22:47:00+03:00,24.0,0.1,15.05,16.87
2009,2023-06-29 22:57:00+03:00,14.0,0.1,14.67,16.46
2010,2023-06-29 23:07:00+03:00,8.0,0.1,14.33,16.18
2011,2023-06-29 23:17:00+03:00,2.0,0.1,13.93,16.15
2012,2023-06-29 23:27:00+03:00,2.0,0.1,13.57,15.8
2013,2023-06-29 23:37:00+03:00,0.0,0.1,13.45,15.68
2014,2023-06-29 23:47:00+03:00,0.0,0.1,13.42,15.55
2015,2023-06-29 23:57:00+03:00,0.0,0.1,13.17,15.21
2016,2023-06-30 00:07:00+03:00,0.0,0.1,13.07,15.14
2017,2023-06-30 00:17:00+03:00,0.0,0.1,12.68,15.06
2018,2023-06-30 00:27:00+03:00,0.0,0.1,12.92,15.12
2019,2023-06-30 00:37:00+03:00,0.0,0.1,12.96,15.01
2020,2023-06-30 00:47:00+03:00,0.0,0.1,12.96,15.07
2021,2023-06-30 00:57:00+03:00,0.0,0.1,13.02,15.17
2022,2023-06-30 01:07:00+03:00,0.0,0.1,13.1,14.98
2023,2023-06-30 01:17:00+03:00,0.0,0.1,13.04,15.07
2024,2023-06-30 01:27:00+03:00,0.0,0.1,13.08,14.88
2025,2023-06-30 01:37:00+03:00,0.0,0.1,13.35,15.23
2026,2023-06-30 01:47:00+03:00,0.0,0.1,13.05,15.14
2027,2023-06-30 01:57:00+03:00,0.0,0.1,13.13,15.17
2028,2023-06-30 02:07:00+03:00,0.0,0.1,12.69,14.79
2029,2023-06-30 02:17:00+03:00,0.0,0.1,12.48,14.47
2030,2023-06-30 02:27:00+03:00,2.0,0.1,12.53,14.59
2031,2023-06-30 02:37:00+03:00,2.0,0.1,12.31,14.39
2032,2023-06-30 02:47:00+03:00,4.0,0.1,12.37,14.35
2033,2023-06-30 02:57:00+03:00,10.0,0.1,12.57,14.43
2034,2023-06-30 03:07:00+03:00,22.0,0.1,12.69,14.4
2035,2023-06-30 03:17:00+03:00,40.0,0.0,12.58,14.53
2036,2023-06-30 03:27:00+03:00,68.0,0.0,12.52,14.3
2037,2023-06-30 03:37:00+03:00,106.0,0.2,12.07,13.88
2038,2023-06-30 03:47:00+03:00,166.0,0.2,11.87,13.53
2039,2023-06-30 03:57:00+03:00,246.0,0.3,11.67,12.95
2040,2023-06-30 04:07:00+03:00,2788.0,0.5,11.63,12.93
2041,2023-06-30 04:17:00+03:00,478.0,0.6,11.5,12.67
2042,2023-06-30 04:27:00+03:00,610.0,0.8,11.84,12.78
2043,2023-06-30 04:37:00+03:00,736.0,0.9,11.78,12.88
2044,2023-06-30 04:47:00+03:00,868.0,1.1,11.82,12.82
2045,2023-06-30 04:57:00+03:00,978.0,1.3,12.26,13.0
2046,2023-06-30 05:07:00+03:00,1082.0,1.4,12.52,13.46
2047,2023-06-30 05:17:00+03:00,1174.0,1.5,12.73,13.46
2048,2023-06-30 05:27:00+03:00,1300.0,1.7,12.99,13.62
2049,2023-06-30 05:37:00+03:00,1416.0,1.9,13.39,14.0
2050,2023-06-30 05:47:00+03:00,1750.0,2.3,13.92,14.49
2051,2023-06-30 05:57:00+03:00,2280.0,2.9,15.65,15.49
2052,2023-06-30 06:07:00+03:00,2580.0,3.0,19.61,16.9
2053,2023-06-30 06:17:00+03:00,3640.0,3.7,18.74,17.63
2054,2023-06-30 06:27:00+03:00,3986.0,4.1,23.46,19.74
2055,2023-06-30 06:37:00+03:00,4262.0,4.3,26.73,20.4
2056,2023-06-30 06:47:00+03:00,4722.0,4.8,28.5,20.74
2057,2023-06-30 06:57:00+03:00,5206.0,5.3,29.21,21.16
2058,2023-06-30 07:07:00+03:00,5690.0,5.8,29.65,21.29
2059,2023-06-30 07:17:00+03:00,6128.0,6.3,29.98,21.48
2060,2023-06-30 07:27:00+03:00,6590.0,6.8,30.98,22.35
2061,2023-06-30 07:37:00+03:00,7050.0,7.4,31.78,22.23
2062,2023-06-30 07:47:00+03:00,7556.0,8.1,31.09,22.18
2063,2023-06-30 07:57:00+03:00,8064.0,8.7,30.62,21.9
2064,2023-06-30 08:07:00+03:00,8524.0,9.4,31.49,22.35
2065,2023-06-30 08:17:00+03:00,9032.0,10.1,32.13,22.64
2066,2023-06-30 08:27:00+03:00,9492.0,10.8,32.57,23.08
2067,2023-06-30 08:37:00+03:00,10000.0,11.6,32.63,23.06
2068,2023-06-30 08:47:00+03:00,10460.0,12.3,32.3,23.09
2069,2023-06-30 08:57:00+03:00,10922.0,13.1,33.54,23.86
2070,2023-06-30 09:07:00+03:00,10092.0,12.5,32.93,23.48
2071,2023-06-30 09:17:00+03:00,11750.0,14.5,31.82,23.4
2072,2023-06-30 09:27:00+03:00,12166.0,15.3,32.97,23.92
2073,2023-06-30 09:37:00+03:00,12534.0,16.1,32.94,24.0
2074,2023-06-30 09:47:00+03:00,11382.0,14.3,32.82,24.03
2075,2023-06-30 09:57:00+03:00,13364.0,17.8,33.02,24.42
2076,2023-06-30 10:07:00+03:00,13824.0,18.7,33.32,24.53
2077,2023-06-30 10:17:00+03:00,14100.0,19.4,33.82,24.86
2078,2023-06-30 10:27:00+03:00,14470.0,20.2,33.6,24.67
2079,2023-06-30 10:37:00+03:00,14838.0,21.3,33.92,25.04
2080,2023-06-30 10:47:00+03:00,15114.0,22.2,33.85,25.49
2081,2023-06-30 10:57:00+03:00,15300.0,22.7,33.94,25.29
2082,2023-06-30 11:07:00+03:00,15668.0,23.5,32.7,24.77
2083,2023-06-30 11:17:00+03:00,16498.0,25.0,33.17,25.28
2084,2023-06-30 11:27:00+03:00,5344.0,8.9,35.21,26.13
2085,2023-06-30 11:37:00+03:00,18064.0,27.2,30.11,24.89
2086,2023-06-30 11:47:00+03:00,6266.0,9.8,30.04,24.61
2087,2023-06-30 11:57:00+03:00,6358.0,10.1,31.75,25.57
2088,2023-06-30 12:07:00+03:00,8294.0,18.7,33.42,26.05
2089,2023-06-30 12:17:00+03:00,21106.0,33.6,34.78,26.1
2090,2023-06-30 12:27:00+03:00,4424.0,7.3,34.86,26.46
2091,2023-06-30 12:37:00+03:00,4538.0,6.9,30.9,25.03
2092,2023-06-30 12:47:00+03:00,3686.0,6.2,28.33,24.12
2093,2023-06-30 12:57:00+03:00,4032.0,6.3,27.18,23.82
2094,2023-06-30 13:07:00+03:00,19446.0,32.5,30.35,24.68
2095,2023-06-30 13:17:00+03:00,5114.0,7.1,30.84,25.37
2096,2023-06-30 13:27:00+03:00,2742.0,4.5,27.94,24.13
2097,2023-06-30 13:37:00+03:00,1422.0,2.2,25.6,22.96
